age,workclass,fnlwgt,education,education.num,marital.status,occupation,relationship,race,sex,capital.gain,capital.loss,hours.per.week,native.country,earns,fold
24.0,Private,143436.0,Some-college,10.0,Never-married,Handlers-cleaners,Own-child,White,Male,0.0,0.0,24.0,United-States,<=50K,1
56.0,Self-emp-not-inc,26716.0,Bachelors,13.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,0.0,20.0,United-States,>50K,3
37.0,Private,199753.0,Some-college,10.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,35.0,United-States,>50K,4
20.0,Private,333505.0,HS-grad,9.0,Never-married,Adm-clerical,Own-child,White,Male,0.0,0.0,30.0,Nicaragua,<=50K,1
57.0,Federal-gov,66504.0,Prof-school,15.0,Divorced,Prof-specialty,Not-in-family,White,Female,0.0,0.0,50.0,United-States,>50K,3
59.0,Private,206487.0,Some-college,10.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,40.0,United-States,>50K,1
35.0,Private,217605.0,HS-grad,9.0,Married-civ-spouse,Handlers-cleaners,Wife,White,Female,0.0,0.0,40.0,United-States,<=50K,2
18.0,Private,110142.0,HS-grad,9.0,Never-married,Sales,Own-child,White,Female,0.0,0.0,40.0,United-States,<=50K,1
18.0,Private,182643.0,Some-college,10.0,Never-married,Handlers-cleaners,Own-child,White,Male,0.0,0.0,9.0,United-States,<=50K,1
20.0,Private,303565.0,Some-college,10.0,Never-married,Handlers-cleaners,Own-child,Black,Male,0.0,0.0,40.0,Germany,<=50K,5
34.0,Private,140092.0,HS-grad,9.0,Never-married,Tech-support,Not-in-family,White,Male,0.0,0.0,40.0,United-States,<=50K,2
19.0,Private,178811.0,HS-grad,9.0,Never-married,Machine-op-inspct,Own-child,Black,Female,0.0,0.0,20.0,United-States,<=50K,5
17.0,Local-gov,192387.0,9th,5.0,Never-married,Other-service,Own-child,White,Male,0.0,0.0,45.0,United-States,<=50K,3
29.0,Private,258862.0,Bachelors,13.0,Never-married,Craft-repair,Not-in-family,White,Female,0.0,0.0,45.0,United-States,<=50K,2
18.0,Private,174926.0,9th,5.0,Never-married,Other-service,Own-child,White,Male,0.0,0.0,15.0,?,<=50K,4
50.0,State-gov,238187.0,Bachelors,13.0,Divorced,Adm-clerical,Not-in-family,Black,Female,0.0,0.0,37.0,United-States,<=50K,3
21.0,Private,198822.0,HS-grad,9.0,Never-married,Adm-clerical,Own-child,White,Female,0.0,0.0,35.0,United-States,<=50K,3
39.0,Self-emp-not-inc,251323.0,9th,5.0,Married-civ-spouse,Farming-fishing,Other-relative,White,Male,0.0,0.0,40.0,Cuba,<=50K,3
20.0,Private,168187.0,Some-college,10.0,Never-married,Other-service,Other-relative,White,Female,4416.0,0.0,25.0,United-States,<=50K,2
32.0,Private,198183.0,Some-college,10.0,Divorced,Exec-managerial,Not-in-family,White,Female,0.0,0.0,38.0,United-States,<=50K,1
55.0,Private,141727.0,Bachelors,13.0,Married-civ-spouse,Adm-clerical,Wife,White,Female,3464.0,0.0,40.0,United-States,<=50K,5
61.0,State-gov,379885.0,Doctorate,16.0,Married-civ-spouse,Prof-specialty,Husband,White,Male,0.0,1902.0,40.0,United-States,>50K,3
49.0,Self-emp-inc,119539.0,Some-college,10.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,0.0,60.0,?,>50K,5
17.0,Private,108470.0,11th,7.0,Never-married,Other-service,Own-child,Black,Male,0.0,0.0,17.0,United-States,<=50K,4
37.0,Private,150057.0,HS-grad,9.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,52.0,United-States,>50K,4
57.0,Self-emp-not-inc,181031.0,HS-grad,9.0,Married-civ-spouse,Farming-fishing,Husband,White,Male,0.0,0.0,60.0,United-States,<=50K,4
54.0,Private,154949.0,11th,7.0,Married-civ-spouse,Other-service,Wife,Black,Female,0.0,0.0,40.0,United-States,>50K,1
19.0,Private,100009.0,HS-grad,9.0,Never-married,Craft-repair,Not-in-family,White,Female,0.0,0.0,40.0,United-States,<=50K,4
19.0,Private,207173.0,HS-grad,9.0,Separated,Adm-clerical,Unmarried,White,Female,0.0,0.0,30.0,United-States,<=50K,1
49.0,Private,193366.0,Masters,14.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,0.0,65.0,United-States,>50K,4
31.0,Private,57781.0,HS-grad,9.0,Divorced,Adm-clerical,Unmarried,White,Female,0.0,0.0,50.0,United-States,<=50K,3
41.0,Private,433989.0,Assoc-voc,11.0,Married-civ-spouse,Sales,Husband,White,Male,4386.0,0.0,60.0,United-States,>50K,4
63.0,Private,294009.0,Bachelors,13.0,Married-civ-spouse,Prof-specialty,Husband,White,Male,15024.0,0.0,45.0,United-States,>50K,2
34.0,Private,244064.0,HS-grad,9.0,Never-married,Machine-op-inspct,Unmarried,Black,Male,0.0,0.0,40.0,United-States,<=50K,1
69.0,Private,128348.0,Bachelors,13.0,Married-civ-spouse,Exec-managerial,Husband,Black,Male,9386.0,0.0,50.0,United-States,>50K,2
45.0,Private,179659.0,Bachelors,13.0,Married-civ-spouse,Craft-repair,Husband,White,Male,3103.0,0.0,40.0,United-States,>50K,3
48.0,Private,154033.0,HS-grad,9.0,Divorced,Sales,Not-in-family,White,Female,0.0,0.0,52.0,United-States,<=50K,3
43.0,Private,158528.0,HS-grad,9.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,40.0,United-States,>50K,2
21.0,Private,156980.0,HS-grad,9.0,Never-married,Machine-op-inspct,Own-child,White,Male,0.0,0.0,60.0,United-States,<=50K,5
28.0,Private,124685.0,Some-college,10.0,Married-civ-spouse,Exec-managerial,Husband,Amer-Indian-Eskimo,Male,0.0,0.0,55.0,United-States,<=50K,5
51.0,Private,305673.0,Assoc-voc,11.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,40.0,Canada,>50K,3
44.0,?,248876.0,Bachelors,13.0,Divorced,?,Not-in-family,White,Male,0.0,0.0,50.0,United-States,<=50K,1
41.0,Private,242586.0,HS-grad,9.0,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0.0,0.0,40.0,United-States,<=50K,1
41.0,Private,359696.0,Bachelors,13.0,Married-civ-spouse,Protective-serv,Husband,White,Male,15024.0,0.0,60.0,United-States,>50K,3
51.0,Private,194908.0,HS-grad,9.0,Married-civ-spouse,Adm-clerical,Wife,White,Female,0.0,0.0,40.0,United-States,<=50K,3
31.0,Local-gov,94991.0,HS-grad,9.0,Divorced,Other-service,Unmarried,Amer-Indian-Eskimo,Male,0.0,0.0,40.0,United-States,<=50K,2
18.0,Private,194561.0,Some-college,10.0,Never-married,Other-service,Own-child,White,Male,0.0,0.0,37.0,United-States,<=50K,1
60.0,Private,75726.0,HS-grad,9.0,Divorced,Exec-managerial,Not-in-family,White,Female,0.0,1092.0,40.0,United-States,<=50K,1
34.0,Private,220840.0,5th-6th,3.0,Married-civ-spouse,Farming-fishing,Husband,White,Male,0.0,0.0,40.0,Mexico,<=50K,5
29.0,Private,107108.0,Some-college,10.0,Married-civ-spouse,Adm-clerical,Husband,Amer-Indian-Eskimo,Male,0.0,0.0,40.0,United-States,<=50K,4
30.0,Private,207172.0,Bachelors,13.0,Married-civ-spouse,Adm-clerical,Wife,White,Female,0.0,0.0,40.0,Mexico,<=50K,5
29.0,Private,304595.0,Masters,14.0,Never-married,Sales,Not-in-family,White,Male,0.0,0.0,50.0,United-States,>50K,2
65.0,Private,107620.0,11th,7.0,Widowed,Adm-clerical,Not-in-family,White,Female,0.0,0.0,8.0,United-States,<=50K,5
35.0,Private,267866.0,HS-grad,9.0,Married-civ-spouse,Sales,Husband,Asian-Pac-Islander,Male,0.0,1887.0,50.0,Iran,>50K,5
63.0,Local-gov,86590.0,HS-grad,9.0,Married-civ-spouse,Exec-managerial,Wife,White,Female,0.0,0.0,32.0,United-States,<=50K,1
47.0,State-gov,187087.0,Bachelors,13.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,0.0,40.0,United-States,>50K,3
29.0,Private,57889.0,Bachelors,13.0,Married-civ-spouse,Sales,Husband,White,Male,0.0,0.0,45.0,United-States,>50K,5
59.0,Private,157932.0,HS-grad,9.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,40.0,United-States,<=50K,4
35.0,Self-emp-not-inc,190895.0,Masters,14.0,Married-civ-spouse,Sales,Husband,White,Male,0.0,0.0,40.0,United-States,>50K,1
26.0,Private,152129.0,12th,8.0,Never-married,Other-service,Unmarried,Black,Male,0.0,0.0,40.0,United-States,<=50K,3
23.0,Private,234302.0,HS-grad,9.0,Never-married,Handlers-cleaners,Not-in-family,Black,Male,0.0,0.0,40.0,United-States,<=50K,4
58.0,Private,218724.0,7th-8th,4.0,Married-civ-spouse,Farming-fishing,Husband,White,Male,0.0,0.0,50.0,United-States,<=50K,4
29.0,Private,35032.0,Some-college,10.0,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0.0,0.0,60.0,United-States,<=50K,1
43.0,Private,170730.0,Bachelors,13.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,1977.0,50.0,United-States,>50K,4
31.0,Private,218322.0,Some-college,10.0,Never-married,Other-service,Not-in-family,White,Male,0.0,0.0,30.0,United-States,<=50K,2
22.0,?,219122.0,Some-college,10.0,Never-married,?,Own-child,White,Male,0.0,0.0,40.0,United-States,<=50K,1
55.0,Private,132887.0,HS-grad,9.0,Married-civ-spouse,Transport-moving,Husband,Black,Male,3411.0,0.0,40.0,Jamaica,<=50K,3
34.0,State-gov,44464.0,Doctorate,16.0,Never-married,Prof-specialty,Not-in-family,White,Female,0.0,0.0,60.0,United-States,<=50K,3
33.0,Private,202642.0,Bachelors,13.0,Separated,Prof-specialty,Other-relative,Black,Female,0.0,0.0,40.0,Jamaica,<=50K,4
38.0,Private,239755.0,11th,7.0,Divorced,Craft-repair,Not-in-family,White,Male,0.0,0.0,40.0,United-States,<=50K,4
57.0,Private,175017.0,5th-6th,3.0,Married-civ-spouse,Other-service,Husband,White,Male,0.0,0.0,40.0,Italy,<=50K,4
39.0,Private,342642.0,HS-grad,9.0,Divorced,Sales,Not-in-family,White,Male,0.0,0.0,60.0,United-States,<=50K,2
50.0,Self-emp-not-inc,143730.0,Bachelors,13.0,Married-civ-spouse,Farming-fishing,Husband,White,Male,0.0,0.0,80.0,United-States,<=50K,4
45.0,Private,191098.0,Bachelors,13.0,Married-civ-spouse,Prof-specialty,Husband,Asian-Pac-Islander,Male,0.0,0.0,40.0,China,<=50K,4
44.0,Private,79864.0,Masters,14.0,Separated,Exec-managerial,Unmarried,White,Female,0.0,0.0,20.0,United-States,<=50K,3
50.0,Private,34067.0,Assoc-voc,11.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,0.0,50.0,United-States,>50K,2
33.0,Private,256062.0,Some-college,10.0,Never-married,Adm-clerical,Unmarried,White,Female,0.0,0.0,35.0,Puerto-Rico,<=50K,3
57.0,Self-emp-not-inc,175942.0,Some-college,10.0,Widowed,Exec-managerial,Other-relative,White,Male,0.0,0.0,25.0,United-States,<=50K,4
52.0,Local-gov,153312.0,Assoc-acdm,12.0,Married-civ-spouse,Protective-serv,Husband,White,Male,0.0,0.0,40.0,United-States,>50K,1
55.0,Local-gov,173296.0,Masters,14.0,Divorced,Prof-specialty,Unmarried,White,Female,0.0,0.0,45.0,United-States,<=50K,4
19.0,Private,117444.0,HS-grad,9.0,Never-married,Craft-repair,Own-child,White,Male,0.0,0.0,40.0,United-States,<=50K,2
46.0,Self-emp-not-inc,119944.0,Masters,14.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,0.0,50.0,United-States,>50K,2
18.0,Private,141626.0,Some-college,10.0,Never-married,Tech-support,Own-child,White,Male,2176.0,0.0,20.0,United-States,<=50K,4
26.0,Private,122575.0,Bachelors,13.0,Never-married,Exec-managerial,Unmarried,Asian-Pac-Islander,Male,0.0,0.0,60.0,Vietnam,<=50K,5
32.0,Private,194740.0,Bachelors,13.0,Married-civ-spouse,Sales,Husband,White,Male,0.0,1902.0,40.0,United-States,>50K,5
47.0,Local-gov,140644.0,Some-college,10.0,Married-civ-spouse,Protective-serv,Husband,White,Male,0.0,0.0,40.0,United-States,>50K,2
42.0,Local-gov,318046.0,11th,7.0,Married-civ-spouse,Transport-moving,Husband,White,Male,0.0,0.0,40.0,United-States,<=50K,4
30.0,Private,67187.0,HS-grad,9.0,Never-married,Handlers-cleaners,Own-child,Amer-Indian-Eskimo,Female,0.0,0.0,8.0,United-States,<=50K,4
32.0,Private,45796.0,Some-college,10.0,Married-civ-spouse,Farming-fishing,Husband,White,Male,0.0,0.0,60.0,United-States,<=50K,2
29.0,Self-emp-inc,31778.0,HS-grad,9.0,Separated,Prof-specialty,Other-relative,White,Male,0.0,0.0,25.0,United-States,<=50K,2
55.0,Private,193130.0,Bachelors,13.0,Married-civ-spouse,Prof-specialty,Husband,White,Male,0.0,0.0,40.0,United-States,>50K,1
23.0,Private,116830.0,12th,8.0,Never-married,Craft-repair,Not-in-family,White,Male,0.0,0.0,50.0,United-States,<=50K,3
22.0,?,39803.0,Some-college,10.0,Never-married,?,Own-child,White,Male,0.0,0.0,40.0,United-States,<=50K,2
27.0,Private,159623.0,Some-college,10.0,Married-civ-spouse,Sales,Husband,White,Male,0.0,0.0,40.0,United-States,<=50K,3
25.0,?,161235.0,Assoc-voc,11.0,Never-married,?,Own-child,White,Male,0.0,0.0,90.0,United-States,<=50K,2
40.0,Private,305846.0,Some-college,10.0,Married-civ-spouse,Adm-clerical,Wife,White,Female,0.0,0.0,40.0,United-States,>50K,1
29.0,Private,289991.0,HS-grad,9.0,Never-married,Transport-moving,Unmarried,White,Male,0.0,0.0,55.0,United-States,<=50K,4
46.0,Private,585361.0,9th,5.0,Divorced,Exec-managerial,Unmarried,White,Female,0.0,0.0,40.0,United-States,<=50K,1
30.0,Private,91145.0,HS-grad,9.0,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0.0,0.0,40.0,United-States,<=50K,2
65.0,?,231604.0,HS-grad,9.0,Married-civ-spouse,?,Husband,White,Male,0.0,0.0,45.0,Germany,<=50K,4
28.0,Private,273269.0,Some-college,10.0,Never-married,Craft-repair,Not-in-family,Black,Male,0.0,0.0,40.0,United-States,<=50K,4
39.0,Private,202683.0,Bachelors,13.0,Married-civ-spouse,Adm-clerical,Husband,White,Male,0.0,0.0,40.0,United-States,<=50K,1
35.0,Private,159179.0,Some-college,10.0,Never-married,Sales,Not-in-family,White,Male,0.0,0.0,40.0,United-States,<=50K,5
25.0,?,214925.0,10th,6.0,Never-married,?,Own-child,Black,Male,0.0,0.0,40.0,United-States,<=50K,2
63.0,Private,163708.0,9th,5.0,Widowed,Other-service,Not-in-family,White,Female,0.0,0.0,20.0,United-States,<=50K,4
56.0,Local-gov,268213.0,Masters,14.0,Married-civ-spouse,Prof-specialty,Husband,White,Male,0.0,0.0,35.0,?,>50K,3
41.0,Private,36699.0,Some-college,10.0,Divorced,Exec-managerial,Not-in-family,White,Male,4650.0,0.0,40.0,United-States,<=50K,4
40.0,Local-gov,333530.0,Masters,14.0,Married-civ-spouse,Prof-specialty,Wife,White,Female,0.0,0.0,40.0,United-States,>50K,2
35.0,Private,185366.0,Bachelors,13.0,Never-married,Sales,Not-in-family,White,Male,0.0,0.0,50.0,United-States,<=50K,5
29.0,Private,154017.0,HS-grad,9.0,Never-married,Sales,Not-in-family,White,Female,0.0,0.0,10.0,United-States,<=50K,1
27.0,Private,215504.0,Bachelors,13.0,Married-civ-spouse,Sales,Husband,White,Male,0.0,1848.0,55.0,United-States,>50K,4
53.0,Private,111939.0,Bachelors,13.0,Married-civ-spouse,Other-service,Husband,White,Male,0.0,0.0,35.0,United-States,<=50K,5
28.0,Private,194200.0,HS-grad,9.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,0.0,70.0,United-States,<=50K,2
40.0,Private,254478.0,Some-college,10.0,Married-civ-spouse,Craft-repair,Husband,White,Male,7298.0,0.0,50.0,United-States,>50K,2
57.0,Private,300908.0,Assoc-acdm,12.0,Divorced,Machine-op-inspct,Not-in-family,White,Male,0.0,0.0,75.0,United-States,<=50K,2
53.0,Self-emp-not-inc,187830.0,Assoc-voc,11.0,Separated,Craft-repair,Not-in-family,White,Male,0.0,0.0,40.0,Poland,<=50K,3
25.0,Private,311124.0,Prof-school,15.0,Never-married,Prof-specialty,Not-in-family,White,Female,0.0,0.0,20.0,United-States,<=50K,5
50.0,Private,228238.0,HS-grad,9.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,40.0,United-States,>50K,5
34.0,Self-emp-not-inc,56964.0,HS-grad,9.0,Married-civ-spouse,Transport-moving,Husband,White,Male,0.0,0.0,35.0,United-States,<=50K,2
37.0,Private,127772.0,Bachelors,13.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,0.0,50.0,United-States,>50K,4
29.0,Self-emp-not-inc,404998.0,Assoc-voc,11.0,Married-civ-spouse,Farming-fishing,Husband,White,Male,0.0,0.0,90.0,United-States,<=50K,5
31.0,Private,157886.0,Some-college,10.0,Married-civ-spouse,Other-service,Wife,White,Female,0.0,0.0,40.0,United-States,<=50K,2
23.0,Private,70919.0,Bachelors,13.0,Never-married,Exec-managerial,Not-in-family,White,Male,0.0,0.0,40.0,United-States,<=50K,3
28.0,Private,87239.0,Some-college,10.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,0.0,50.0,United-States,>50K,5
23.0,Private,197200.0,Bachelors,13.0,Never-married,Prof-specialty,Own-child,White,Male,0.0,0.0,60.0,United-States,<=50K,4
50.0,Private,128814.0,HS-grad,9.0,Divorced,Other-service,Unmarried,White,Female,0.0,0.0,25.0,United-States,<=50K,5
64.0,?,208862.0,HS-grad,9.0,Married-civ-spouse,?,Husband,White,Male,0.0,0.0,50.0,United-States,>50K,3
75.0,Self-emp-inc,98116.0,Some-college,10.0,Widowed,Sales,Not-in-family,White,Male,0.0,0.0,40.0,United-States,>50K,4
47.0,Private,57534.0,Some-college,10.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,40.0,United-States,>50K,5
20.0,Private,218962.0,HS-grad,9.0,Never-married,Machine-op-inspct,Not-in-family,White,Male,0.0,0.0,40.0,United-States,<=50K,5
33.0,Private,204752.0,HS-grad,9.0,Never-married,Other-service,Own-child,White,Male,0.0,0.0,40.0,United-States,<=50K,2
41.0,Private,170299.0,Assoc-voc,11.0,Divorced,Prof-specialty,Unmarried,White,Female,0.0,0.0,43.0,United-States,<=50K,1
38.0,Private,269318.0,Bachelors,13.0,Married-civ-spouse,Adm-clerical,Husband,White,Male,5178.0,0.0,50.0,United-States,>50K,1
67.0,State-gov,132819.0,Some-college,10.0,Married-civ-spouse,Protective-serv,Husband,White,Male,0.0,0.0,41.0,United-States,>50K,4
38.0,Private,150057.0,Some-college,10.0,Never-married,Prof-specialty,Not-in-family,White,Male,0.0,0.0,45.0,United-States,<=50K,3
19.0,?,230874.0,Some-college,10.0,Never-married,?,Own-child,White,Female,0.0,0.0,40.0,United-States,<=50K,4
50.0,Local-gov,74660.0,Some-college,10.0,Widowed,Prof-specialty,Unmarried,White,Male,0.0,0.0,40.0,United-States,<=50K,4
60.0,Self-emp-inc,142494.0,10th,6.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,40.0,United-States,<=50K,5
21.0,?,176356.0,Some-college,10.0,Never-married,?,Own-child,White,Female,0.0,0.0,10.0,Germany,<=50K,2
18.0,Private,89760.0,12th,8.0,Never-married,Other-service,Own-child,White,Female,0.0,0.0,20.0,United-States,<=50K,4
44.0,Local-gov,165304.0,Some-college,10.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,1485.0,40.0,United-States,>50K,5
56.0,Private,104945.0,7th-8th,4.0,Married-civ-spouse,Other-service,Husband,Black,Male,0.0,0.0,40.0,United-States,<=50K,2
48.0,Private,97863.0,Bachelors,13.0,Married-civ-spouse,Prof-specialty,Husband,White,Male,0.0,0.0,45.0,Italy,>50K,5
31.0,Private,73585.0,Assoc-voc,11.0,Married-civ-spouse,Prof-specialty,Husband,White,Male,0.0,0.0,45.0,United-States,<=50K,5
46.0,Private,165138.0,Assoc-voc,11.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,40.0,United-States,<=50K,3
27.0,Private,193122.0,HS-grad,9.0,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0.0,0.0,40.0,United-States,<=50K,4
56.0,?,425497.0,Assoc-acdm,12.0,Married-civ-spouse,?,Husband,White,Male,0.0,0.0,20.0,United-States,<=50K,4
48.0,Private,191858.0,Some-college,10.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,40.0,United-States,<=50K,5
29.0,Private,176037.0,Assoc-voc,11.0,Divorced,Tech-support,Not-in-family,Black,Male,14344.0,0.0,40.0,United-States,>50K,4
39.0,Private,314007.0,10th,6.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,2051.0,40.0,United-States,<=50K,3
44.0,Private,242521.0,Bachelors,13.0,Married-civ-spouse,Sales,Husband,White,Male,7688.0,0.0,50.0,United-States,>50K,5
39.0,Private,290321.0,10th,6.0,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0.0,0.0,40.0,United-States,<=50K,3
22.0,Local-gov,44064.0,11th,7.0,Never-married,Handlers-cleaners,Own-child,White,Male,0.0,0.0,35.0,United-States,<=50K,5
27.0,?,174163.0,Some-college,10.0,Married-civ-spouse,?,Wife,White,Female,0.0,0.0,40.0,United-States,>50K,2
42.0,Private,374790.0,9th,5.0,Divorced,Craft-repair,Not-in-family,White,Male,0.0,0.0,40.0,United-States,<=50K,1
51.0,Private,99987.0,10th,6.0,Separated,Machine-op-inspct,Unmarried,Black,Female,0.0,0.0,40.0,United-States,<=50K,3
36.0,Private,132879.0,1st-4th,2.0,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0.0,0.0,40.0,Italy,<=50K,2
40.0,Private,100292.0,HS-grad,9.0,Married-civ-spouse,Sales,Husband,White,Male,0.0,0.0,52.0,United-States,>50K,4
41.0,Private,239833.0,HS-grad,9.0,Married-spouse-absent,Transport-moving,Unmarried,Black,Male,0.0,0.0,50.0,United-States,<=50K,5
53.0,?,155233.0,12th,8.0,Married-civ-spouse,?,Wife,White,Female,0.0,0.0,40.0,Italy,<=50K,4
34.0,Private,347166.0,Some-college,10.0,Married-civ-spouse,Adm-clerical,Husband,White,Male,0.0,0.0,40.0,United-States,<=50K,1
22.0,State-gov,255575.0,Assoc-acdm,12.0,Never-married,Prof-specialty,Not-in-family,White,Female,0.0,0.0,15.0,United-States,<=50K,3
36.0,Private,143123.0,Prof-school,15.0,Married-civ-spouse,Prof-specialty,Husband,White,Male,0.0,0.0,50.0,United-States,>50K,2
42.0,Private,180019.0,HS-grad,9.0,Never-married,Other-service,Not-in-family,White,Female,0.0,0.0,65.0,United-States,<=50K,2
22.0,Private,344176.0,HS-grad,9.0,Never-married,Sales,Unmarried,White,Male,0.0,0.0,20.0,United-States,<=50K,5
39.0,Private,284166.0,HS-grad,9.0,Never-married,Craft-repair,Not-in-family,White,Male,0.0,1564.0,50.0,United-States,>50K,4
29.0,Private,112847.0,Assoc-voc,11.0,Married-civ-spouse,Craft-repair,Husband,Asian-Pac-Islander,Male,7298.0,0.0,32.0,United-States,>50K,2
48.0,Private,180695.0,Some-college,10.0,Divorced,Exec-managerial,Not-in-family,White,Female,0.0,0.0,38.0,United-States,<=50K,2
55.0,Self-emp-not-inc,41938.0,Bachelors,13.0,Married-civ-spouse,Prof-specialty,Wife,White,Female,0.0,0.0,8.0,United-States,<=50K,2
25.0,Private,27678.0,Some-college,10.0,Married-civ-spouse,Other-service,Wife,White,Female,0.0,0.0,60.0,United-States,<=50K,4
26.0,Private,133756.0,HS-grad,9.0,Divorced,Farming-fishing,Not-in-family,Asian-Pac-Islander,Male,0.0,0.0,40.0,Philippines,<=50K,2
